gene_id,gene_symbol,specificity_score,mean_progenitor_residual,mean_differentiated_residual
ENSG00000196526,AFAP1,0.6868196050122218,0.06969235470850735,0.03177876550983178
ENSG00000152214,RIT2,0.6867902525936685,0.0021835934611290466,0.0009958247861199345
ENSG00000207737,MIR181B2,0.6867303412655629,0.000718448740976565,0.00032773882029027635
ENSG00000137285,TUBB2B,0.6867225374930307,0.023293771844429004,0.010626436933727496
ENSG00000121068,TBX2,0.6867183213315756,0.06478407894470854,0.029554570443718283
ENSG00000198756,COLGALT2,0.6867101371013621,0.031150839094848025,0.01421158882319215
ENSG00000164066,INTU,0.6867100464059693,0.04771453247746525,0.021768261209897468
ENSG00000148948,LRRC4C,0.6866632037883317,0.043475423773910934,0.019838619463088427
ENSG00000157470,FAM81A,0.6866388678738902,0.01411816730964579,0.0064431029157950015
ENSG00000127083,OMD,0.6866040671347537,0.09993961834552668,0.04561678472470507
ENSG00000101115,SALL4,0.6865713648479344,0.010782684895344006,0.004922433971260946
ENSG00000128915,ICE2,0.6865668988948674,0.05055230814088748,0.02307825607981558
ENSG00000119608,PROX2,0.6865497636274298,0.0017618865688890095,0.0008044045613853183
ENSG00000204653,ASPDH,0.6865361289255988,0.013162352404829677,0.006009766658195054
ENSG00000221947,XKR9,0.6865253199472152,0.0031070454459805634,0.001418709621901644
ENSG00000243927,MRPS6,0.6865135351494426,0.13037946440141115,0.05953589447498698
ENSG00000166192,SENP8,0.6865106913617124,0.011292647583706152,0.0051566921364180635
ENSG00000010244,ZNF207,0.6864840242592121,0.09901016353906014,0.045217757345045566
ENSG00000274618,H4C6,0.6864835482844771,0.016796819097474557,0.007671092973324254
ENSG00000198668,CALM1,0.6864673724877169,0.23917267248046334,0.10923816547927218
ENSG00000111732,AICDA,0.6864597964108488,0.0023490661127748983,0.0010729348915912388
ENSG00000187147,RNF220,0.6864553012842279,0.2639616198891349,0.12056686928607098
ENSG00000240891,PLCXD2,0.6863991939410695,0.030778757344788372,0.014062142260683579
ENSG00000122707,RECK,0.6863977787365395,0.05438227660081609,0.02484623824216343
ENSG00000284353,MIR142,0.6863280450446443,0.002323810199617131,0.0010620491083264507
ENSG00000184967,NOC4L,0.6862971531411731,0.030089673167439233,0.013753832564326073
ENSG00000139174,PRICKLE1,0.686287923220498,0.06028971431226755,0.0275592952249395
ENSG00000184313,MROH7,0.6862221410708753,0.006984466199226271,0.0031936755149520996
ENSG00000073670,ADAM11,0.6862205605101055,0.0028275482429985883,0.0012929173998505801
ENSG00000173681,BCLAF3,0.6862114584635869,0.03715007736495237,0.016987866423002755
ENSG00000156502,SUPV3L1,0.6861926524700783,0.03914361201481094,0.017901026796033535
ENSG00000148773,MKI67,0.6861466475517541,0.09869740645113512,0.045145614284006846
ENSG00000169231,THBS3,0.6861464438982322,0.028113922941944324,0.012859725164747782
ENSG00000085871,MGST2,0.686083074869095,0.249180079060117,0.11401220506328986
ENSG00000151773,CCDC122,0.6860784835782363,0.042824510473633164,0.019594748399320117
ENSG00000273885,ENSG00000273885,0.68607161434709,0.00033456418570319596,0.00015308780092153682
ENSG00000159322,ADPGK,0.686051802048159,0.11046009244424071,0.050548292220692674
ENSG00000163328,GPR155,0.6860187563548187,0.0765023101665755,0.035014043370276506
ENSG00000105141,CASP14,0.685976811499238,0.018333022984019003,0.008392403701981112
ENSG00000096872,IFT74,0.6859429311980756,0.05914698172658783,0.027080281557955464
ENSG00000105426,PTPRS,0.685935585677711,0.16108417080315213,0.0737544556897414
ENSG00000197380,DACT3,0.685923512392973,0.02876359517874611,0.01317051942595508
ENSG00000152782,PANK1,0.6859126970499791,0.03037053221993725,0.013907015565016927
ENSG00000166347,CYB5A,0.6858910129869118,0.19608731984093442,0.08979967405189293
ENSG00000116005,PCYOX1,0.6858458040733109,0.0649983734402018,0.02977274428650817
ENSG00000164010,ERMAP,0.685825932201822,0.028836324265851514,0.013209802764185727
ENSG00000173567,ADGRF3,0.6858207322386767,0.008529612035144733,0.003907474850960499
ENSG00000179603,GRM8,0.6857832965914167,0.016191497253600466,0.0074187267545926215
ENSG00000174004,NRROS,0.685743758524916,0.05227700538988868,0.023957017508606623
ENSG00000128487,SPECC1,0.6857279742674046,0.13372279305240545,0.06128572063010514
ENSG00000153531,ADPRHL1,0.6857128523516645,0.009240390934933495,0.004235207346830379
ENSG00000273540,AGBL1,0.6857043839516097,0.017803943481862327,0.008160515691142982
ENSG00000104687,GSR,0.6856788899463407,0.15377570237180077,0.07049210669526093
ENSG00000112297,CRYBG1,0.6856085763809802,0.33994969070278386,0.15588671276991717
ENSG00000151023,ENKUR,0.6855948145781836,0.011047308789753043,0.005066157290864804
ENSG00000125648,SLC25A23,0.6855825836835375,0.04330655233160726,0.01986096878441545
ENSG00000136110,CNMD,0.6855799899108521,0.006775339233839321,0.003107299310964673
ENSG00000147262,GPR119,0.6855279617309659,0.0003777608042502489,0.00017329010153103918
ENSG00000183853,KIRREL1,0.6855198973709286,0.05303624338731032,0.02433021029362914
ENSG00000151892,GFRA1,0.6855080332748366,0.1099280033306802,0.05043190201649381
ENSG00000197603,CPLANE1,0.6854986059544295,0.10404722937587615,0.0477360543129502
ENSG00000110651,CD81,0.6854464319478397,0.28929749834856955,0.13275955069969822
ENSG00000169213,RAB3B,0.6854163546696349,0.018124866174818836,0.008318719612618165
ENSG00000167077,MEI1,0.6854001609045525,0.10617505561663543,0.048734531034922375
ENSG00000099994,SUSD2,0.6853998805747502,0.03424409933595597,0.01571812024780027
ENSG00000177098,SCN4B,0.6853566112241049,0.01590685177583171,0.007302746724167771
ENSG00000138346,DNA2,0.6852962483095885,0.030859630523233157,0.014171449975681311
ENSG00000069482,GAL,0.6852453398233174,0.03683266073294327,0.01691839541059818
ENSG00000185187,SIGIRR,0.6852388216723307,0.0726755157026046,0.0333831508586965
ENSG00000197125,OR8B8,0.685221658242275,0.00021089090249468232,9.687943715812135e-05
ENSG00000149554,CHEK1,0.6852108066938953,0.03438249842420747,0.01579548780765181
ENSG00000109771,LRP2BP,0.6852079215340752,0.020961220485204612,0.009629815938127539
ENSG00000166073,GPR176,0.6851985757904772,0.024576751994911387,0.011291320215481775
ENSG00000128342,LIF,0.6851827722489521,0.04082718014378267,0.018758643956518342
ENSG00000153132,CLGN,0.6851808458314221,0.022079509238399495,0.010144843460204417
ENSG00000182324,KCNJ14,0.6851463695000746,0.011165007352162965,0.005130791398561861
ENSG00000054793,ATP9A,0.6851451273266485,0.09209060656471357,0.04231975832256183
ENSG00000080819,CPOX,0.6851241348874817,0.038227479124255656,0.01756894838086176
ENSG00000310560,PAXX,0.6851103063818891,0.0927997135045894,0.04265250877282833
ENSG00000137338,PGBD1,0.6850705907507895,0.02080970186363518,0.009566294631600736
ENSG00000065320,NTN1,0.6850492111607138,0.05256219363287827,0.02416542356095729
ENSG00000123575,FAM199X,0.6850443486044581,0.02499656921103582,0.011492410315556466
ENSG00000111726,CMAS,0.6850386005202668,0.12828350072995384,0.05898113024489381
ENSG00000189337,KAZN,0.6850365836723318,0.26807609983190406,0.12325497097720009
ENSG00000163867,ZMYM6,0.6850311337508878,0.026705770426332976,0.012278983857907416
ENSG00000198719,DLL1,0.6850251756385256,0.04910124076008403,0.022576768320846152
ENSG00000140274,DUOXA2,0.6850056122239839,0.01342624577594435,0.006173952436087553
ENSG00000167984,NLRC3,0.6849463610050637,0.0574518132626858,0.026426015036720363
ENSG00000146839,ZAN,0.6849188304131961,0.007912435271855776,0.0036399340316460448
ENSG00000197343,ZNF655,0.6849071719233076,0.05254979958109558,0.024175633784609973
ENSG00000099937,SERPIND1,0.6848869917488637,0.02574740079906579,0.01184624765572472
ENSG00000185043,CIB1,0.6848608494488712,0.1214000734210207,0.05586232012755944
ENSG00000202216,ENSG00000202216,0.6848384816451335,0.0002706366126128264,0.0001245465143088638
ENSG00000164038,SLC9B2,0.6848230224720309,0.06608253995830418,0.030413252078247976
ENSG00000248109,MARCOL,0.6848102171758005,0.0003035122678854609,0.00013969412751144804
ENSG00000146205,ANO7,0.6847711598435983,0.07298020223050285,0.033595843184685954
ENSG00000145198,VWA5B2,0.6847533942909069,0.0007432720160785792,0.000342187394967161
ENSG00000198870,STKLD1,0.6847530192187323,0.002650327887780139,0.001220159446184486
ENSG00000127526,SLC35E1,0.6847291548991458,0.055383465025239165,0.025500289710451367
ENSG00000137494,ANKRD42,0.684618385512974,0.030813155527187476,0.014194627172220533
ENSG00000174718,RESF1,0.6846011444166362,0.29138500703941494,0.13424239574225955
ENSG00000168081,PNOC,0.6845967905274168,0.06667321386822586,0.030717271729669624
ENSG00000104368,PLAT,0.6845835175102899,0.1414177429498564,0.06515711509546716
ENSG00000141431,ASXL3,0.6845787581912975,0.03439073742871278,0.01584561159207102
ENSG00000150637,CD226,0.6845467805509693,0.08416195871992507,0.03878355955741731
ENSG00000185652,NTF3,0.684485533013983,0.02906428648656025,0.013397219395941011
ENSG00000063978,RNF4,0.6844629963580431,0.06436243176384997,0.029671039886649497
ENSG00000163116,STPG2,0.6843496203264805,0.025032768912681386,0.011546149478095366
ENSG00000137558,PI15,0.6843460008755933,0.03338739034440334,0.015399904827462228
ENSG00000141316,SPACA3,0.6843405171534054,0.010034943547384493,0.0046287265055388925
ENSG00000158258,CLSTN2,0.6843346945879503,0.09410872673231782,0.04340984053684906
ENSG00000052749,RRP12,0.6843156621426155,0.13216319320919495,0.060968720205423536
ENSG00000169184,MN1,0.6843140904802857,0.055808830009871746,0.02574557722248895
ENSG00000088320,REM1,0.6843107394731418,0.044140798247596105,0.020363228507238377
ENSG00000286075,SMIM10L3,0.6842351011174186,0.016278668717996797,0.007512377212579171
ENSG00000101000,PROCR,0.6842318725049518,0.2740030776620793,0.12645046546060879
ENSG00000100206,DMC1,0.6842194178272999,0.005410789644256187,0.0024971847617287295
ENSG00000182389,CACNB4,0.6842047806175641,0.03355013476768215,0.015485089361269062
ENSG00000105085,MED26,0.6841913690286441,0.013260382139456078,0.006120719025678504
ENSG00000213658,LAT,0.6841894913674424,0.10119473854074057,0.04670981102854557
ENSG00000168427,KLHL30,0.6841867255792698,0.0049506788147992125,0.0022851803881218874
ENSG00000150361,KLHL1,0.6841796094613972,0.004788239705226276,0.002210273023026024
ENSG00000186834,HEXIM1,0.68414498483487,0.11576572589407756,0.05344654410746251
ENSG00000163507,CIP2A,0.6841310344305166,0.03786813142330299,0.017484029957338266
ENSG00000113594,LIFR,0.6841198925255064,0.17132215214783064,0.07910493529641165
ENSG00000120217,CD274,0.6840900006170227,0.037072019563050465,0.017119708907783696
ENSG00000106571,GLI3,0.684058100664124,0.10627024889537455,0.04908241602037036
ENSG00000166831,RBPMS2,0.6840486616877354,0.09859143296213528,0.04553783514999467
ENSG00000139625,MAP3K12,0.684031079497317,0.019922279432074003,0.009202536719137362
ENSG00000150275,PCDH15,0.684017985285738,0.006930806851306541,0.003201685276676473
ENSG00000101443,WFDC2,0.6840000511347404,0.19204003824356347,0.08872023059702136
ENSG00000070729,CNGB1,0.6839695699190815,0.007438744339553742,0.0034370967310275095
ENSG00000205221,VIT,0.6839509837729638,0.1654438845667212,0.07645047408170498
ENSG00000185361,TNFAIP8L1,0.6839224721660884,0.030373320433138756,0.014037152492164823
ENSG00000100418,DESI1,0.683863382501546,0.06275343832912259,0.029009682690126787
ENSG00000114850,SSR3,0.6837940652617611,0.2867965157877273,0.13262291230856596
ENSG00000158555,GDPD5,0.6837867152029313,0.024823851044946076,0.01147964899830785
ENSG00000149639,MTCL2,0.6837811491397773,0.05454491615751707,0.025224636170938678
ENSG00000143543,JTB,0.6837807594526764,0.11353124267432613,0.05250332484582576
ENSG00000188770,OPTC,0.6837796754238986,0.006675071167114355,0.003086949271671353
ENSG00000119906,SLF2,0.6837668457678828,0.06983283893992616,0.03229676762428593
ENSG00000155034,FBXL18,0.6837660054110611,0.02442220128769978,0.011294990111743708
ENSG00000126217,MCF2L,0.6836805238033931,0.10744939769440928,0.049713771290800325
ENSG00000172425,TTC36,0.6836595652556129,0.04312206618704082,0.019953283560926134
ENSG00000102871,TRADD,0.6836540309539959,0.052260464292471956,0.024182388270754782
ENSG00000124107,SLPI,0.6836268644020493,0.3770372934183658,0.17448768760787073
ENSG00000188175,HEPACAM2,0.6836260264707257,0.18823781052342956,0.08711421417232754
ENSG00000165304,MELK,0.6836105769058094,0.03423281206053101,0.01584366893172804
ENSG00000102886,GDPD3,0.6835647226006079,0.02640099638604392,0.012221529781780942
ENSG00000169562,GJB1,0.6835284654477167,0.044186036775672524,0.020457996368916865
ENSG00000168612,ZSWIM1,0.6835282419780354,0.00966522485802331,0.0044749734021882915
ENSG00000110786,PTPN5,0.6835094720107971,0.005669831498339421,0.002625344692356963
ENSG00000140525,FANCI,0.6834848850989218,0.051116083620242926,0.02367135460210316
ENSG00000135298,ADGRB3,0.6834749380581255,0.17139058369163512,0.07937293980870917
ENSG00000010810,FYN,0.6834748497095315,0.4982977478211407,0.23076748118166918
ENSG00000163608,NEPRO,0.6834687708297877,0.030324364133311226,0.014043960254787642
ENSG00000104321,TRPA1,0.6834223080948474,0.01706517627911126,0.007905001130934453
ENSG00000101445,PPP1R16B,0.6834123289884031,0.2424787730697405,0.11232719513493197
ENSG00000139117,CPNE8,0.6834010760285713,0.2602412413335085,0.12056184847992996
ENSG00000158423,RIBC1,0.6833578697708372,0.005741928611053694,0.0026605920374305897
ENSG00000124067,SLC12A4,0.6833491717529471,0.02986349488799466,0.013838167633067538
ENSG00000108379,WNT3,0.6833110783974042,0.005951342708580942,0.0027582229588437026
ENSG00000249992,TMEM158,0.6832208166040945,0.034522856261571706,0.016006716934346656
ENSG00000241935,HOGA1,0.6831348540722502,0.012793133388776162,0.005933964654186708
ENSG00000169251,NMD3,0.6831266308097828,0.04924963306006757,0.02284480864203199
ENSG00000188257,PLA2G2A,0.6831001280520979,0.25287460456099886,0.11731212821284262
ENSG00000127252,PLAAT1,0.6830975994617209,0.003551999882002993,0.0016478425487154863
ENSG00000171843,MLLT3,0.6830814577464683,0.24356901250212953,0.11300487739041724
ENSG00000108443,RPS6KB1,0.6830803408572118,0.06035167740108584,0.028000561407820965
ENSG00000174132,FAM174A,0.6829517015765759,0.043908831913542154,0.020383901836413778
ENSG00000131095,GFAP,0.6829346084583768,0.003056794451168615,0.001419175009610175
ENSG00000120645,IQSEC3,0.6829342478646835,0.010538486665828878,0.004892701180994367
ENSG00000058056,USP13,0.6829320422925343,0.01342311247912211,0.0062320093307465085
ENSG00000187516,H2AP,0.6829309932861246,0.00013991398749676809,6.495881645012926e-05
ENSG00000168883,USP39,0.6829282762373323,0.03084249409761189,0.014319633714025911
ENSG00000252860,RNU6-570P,0.6828729674263514,4.766155615848354e-05,2.2134084366156044e-05
ENSG00000183778,B3GALT5,0.6828608085924447,0.06664023665719977,0.030949544186370356
ENSG00000146276,GABRR1,0.6828564630884264,0.007637607690364766,0.0035471845803583626
ENSG00000104866,PPP1R37,0.6828503506066589,0.021736994022342453,0.010095740636182423
ENSG00000185149,NPY2R,0.6828465709283217,0.0009321915591983596,0.00043296365851190356
ENSG00000261587,TMEM249,0.6828278880676902,0.00023938773410764428,0.0001111950969262183
ENSG00000117616,RSRP1,0.6827614160862809,0.13803294820416528,0.0641356936552364
ENSG00000187391,MAGI2,0.6827502345456948,0.13838893202972485,0.0643044176427355
ENSG00000201321,RNA5S9,0.6827120457207706,2.1151608617320683e-05,9.830133611923203e-06
ENSG00000130669,PAK4,0.6827097972371438,0.02783457247320087,0.01293615117225511
ENSG00000135454,B4GALNT1,0.6826512761230614,0.09572878346934985,0.044502088159597115
ENSG00000135914,HTR2B,0.6826496407073344,0.010621662908846124,0.004937801676589503
ENSG00000070010,UFD1,0.6825993595559645,0.04896235475601707,0.022766916698130506
ENSG00000153093,ACOXL,0.6825551825683069,0.15800690137126655,0.07348632497377545
ENSG00000077498,TYR,0.6824400069575024,0.004708584486957332,0.002191046893022051
ENSG00000135835,KIAA1614,0.682424127920085,0.007301966600522067,0.00339807506239106
ENSG00000164338,UTP15,0.6824198098484303,0.016057190333513452,0.007472593095663165
ENSG00000185669,SNAI3,0.6823674760002023,0.021960302900404554,0.010222214105136377
ENSG00000104979,C19orf53,0.6823382419226176,0.16736087280828066,0.07791465555241858
ENSG00000185650,ZFP36L1,0.6823126283511126,0.3004425662900547,0.1398872089569738
ENSG00000136450,SRSF1,0.6822883253939241,0.05058370414448639,0.023554606979746186
ENSG00000174500,GCSAM,0.6822827871435216,0.02738119063343848,0.01275054235087717
ENSG00000141371,CHCT1,0.6822720850777996,0.004054540611381132,0.0018881627470873482
ENSG00000156076,WIF1,0.6822663775399784,0.07430653557796411,0.034604790004117654
ENSG00000181029,TRAPPC5,0.6822639702954042,0.04175958254011818,0.019447786393693857
ENSG00000180902,D2HGDH,0.6822268982431625,0.04919906217754368,0.022916332721482892
ENSG00000164406,LEAP2,0.6822100641772226,0.046329658511993894,0.02158147464883046
ENSG00000163751,CPA3,0.6821989111548058,0.07876516153174111,0.036692603416036085
ENSG00000143315,PIGM,0.6821907758907951,0.034323863918852206,0.01599030791091578
ENSG00000165124,SVEP1,0.6821052532386359,0.1365938904550243,0.06365950124145725
ENSG00000109705,NKX3-2,0.6820654745855425,0.0006508610138618306,0.0003033890370696093
ENSG00000144583,MARCHF4,0.6820556811978354,0.0013028081145675693,0.000607311763445264
ENSG00000144834,TAGLN3,0.6820470496786436,0.0007409095311456453,0.0003453931388750454
ENSG00000123545,NDUFAF4,0.6820252793077766,0.04923431120781712,0.022954085177999583
ENSG00000198835,GJC2,0.6820141788830527,0.007828730473525664,0.0036501078203451786
ENSG00000100258,LMF2,0.682004131215351,0.05014710052772944,0.02338192698470786
ENSG00000138413,IDH1,0.6819879076970792,0.13682991154584112,0.06380401465951516
ENSG00000178078,STAP2,0.6819681277567805,0.05136233314385448,0.023952525503282363
ENSG00000153774,CFDP1,0.6819622149754088,0.08874349939584636,0.04138614334256609
ENSG00000154227,CERS3,0.6819598938265594,0.019812714704518244,0.009239895110036549
ENSG00000122870,BICC1,0.681931063373817,0.3999339443311522,0.186538744495341
ENSG00000202601,MIR582,0.6819114900094411,2.0420797710676233e-05,9.52560737247247e-06
ENSG00000103175,WFDC1,0.6819097045837779,0.0478737316024995,0.02233165084138363
ENSG00000165359,INTS6L,0.681900557099665,0.052454634969584066,0.024469535898804608
ENSG00000154222,CC2D1B,0.6818882399848081,0.013150350489876079,0.006134848636257931
ENSG00000186998,EMID1,0.6818870086787531,0.07338228194430119,0.03423420144711747
ENSG00000172410,INSL5,0.6818717043683696,0.0009565884014051957,0.0004462977944537469
ENSG00000126016,AMOT,0.6818667191665126,0.021782060271567268,0.010162687373827148
ENSG00000115318,LOXL3,0.6818459431798668,0.0370345087199469,0.01728055920761489
ENSG00000189139,FSCB,0.6818293701289648,0.0003271076583831598,0.0001526423681099626
ENSG00000106538,RARRES2,0.6818175963412865,0.27449036269084404,0.1280958482896171
ENSG00000111405,ENDOU,0.6818065902627832,0.01583560976533247,0.007390346087087611
ENSG00000137802,MAPKBP1,0.681803580987514,0.03455948538262506,0.016128845313100566
ENSG00000184640,SEPTIN9,0.6818017981950524,0.16273935609519646,0.07595076840435701
ENSG00000182263,FIGN,0.6817921951653659,0.09727375859039526,0.045399858503156115
ENSG00000108506,INTS2,0.6817605860135726,0.02742676803570328,0.012802556742478108
ENSG00000197563,PIGN,0.6817050666045364,0.08178664658450122,0.038187005645879554
ENSG00000163577,EIF5A2,0.6816775561148517,0.016498107027895635,0.007704108344904417
ENSG00000078699,CBFA2T2,0.6816730735877615,0.11697054834870006,0.054622775314598145
ENSG00000051382,PIK3CB,0.6816730034248211,0.1495391131858678,0.06983162972834804
ENSG00000175164,ABO,0.6816236383863709,0.11439727590198952,0.05343328257571499
ENSG00000236609,ZNF853,0.6815847814388077,0.010254669497053214,0.004790662758467331
ENSG00000026559,KCNG1,0.6815787531363612,0.006785683480925546,0.003170148401597877
ENSG00000120696,KBTBD7,0.6815636171554899,0.056252071467158514,0.02628178164830985
ENSG00000132382,MYBBP1A,0.6815446572415923,0.03031501715262621,0.014164851966031141
ENSG00000056736,IL17RB,0.6815324204373534,0.02351118029273215,0.010986342624291434
ENSG00000126091,ST3GAL3,0.6815128373302,0.03330938902715987,0.01556626995183766
ENSG00000133055,MYBPH,0.6814593838582083,0.001300585184866402,0.0006079440916737473
ENSG00000166313,APBB1,0.6814488598142303,0.03553742351859139,0.016612379077423283
ENSG00000010379,SLC6A13,0.6814403078539831,0.01793482017604557,0.008384169131362095
ENSG00000138378,STAT4,0.6814009931351003,0.31211090619374005,0.14593202203524525
ENSG00000116147,TNR,0.6812847705587864,0.01586451333724015,0.007421657178839571
ENSG00000137831,UACA,0.68118597851963,0.13263273848089088,0.06207581786539737
ENSG00000003989,SLC7A2,0.681173036229218,0.14662237956923854,0.06862744943294675
ENSG00000099958,DERL3,0.6811328925976461,0.2906907273268772,0.13608462075279912
ENSG00000256590,TRDV3,0.6810926126544359,0.0003006206835503649,0.00014075935488339506
ENSG00000092421,SEMA6A,0.6810628594337621,0.16842090298265616,0.07887037219080116
ENSG00000153060,TEKT5,0.6810539880526518,0.004998609731227452,0.002340910804464666
ENSG00000164438,TLX3,0.6810438121981014,6.979018693269073e-05,3.2685139445269564e-05
ENSG00000127928,GNGT1,0.6810370862802251,0.012779085926351158,0.005985069776460258
ENSG00000186806,VSIG10L,0.6810207794041748,0.007623507844783712,0.003570728917644477
ENSG00000253873,PCDHGA11,0.6810151907990196,0.002378473186973511,0.0011140673893723745
ENSG00000127588,GNG13,0.6809943520930012,0.0015968656914793042,0.0007480372971745949
ENSG00000197674,OR51C1P,0.680979238061622,0.00012697680030546242,5.948527255728213e-05
ENSG00000128510,CPA4,0.6809545998728627,0.007178122566467408,0.0033631419580803326
ENSG00000162687,KCNT2,0.6809179354428906,0.129102354627942,0.06049810661408674
ENSG00000121486,TRMT1L,0.6808934889491217,0.02460427907196607,0.011531004157045053
ENSG00000196704,AMZ2,0.6808682416294046,0.0770287698967563,0.03610438155177744
ENSG00000163586,FABP1,0.6808482669492815,0.25921815943949805,0.12151007623772962
ENSG00000127452,FBXL12,0.6808462395390756,0.03155465038950266,0.014791570764431838
ENSG00000115461,IGFBP5,0.6807851708593066,0.3733396778294643,0.1750560478856306
ENSG00000137628,DDX60,0.6807677298858674,0.0769772097560566,0.03609690697530203
ENSG00000165702,GFI1B,0.6807557699356601,0.04397581719667774,0.02062270570799629
ENSG00000131969,ABHD12B,0.6807515193658054,0.004171695542006604,0.001956378246051916
ENSG00000204311,PJVK,0.680748954449584,0.01224272877442385,0.0057414762609296665
ENSG00000114757,PEX5L,0.6807379348835305,0.06551118573658157,0.030724358633059112
ENSG00000251943,RNU6-693P,0.6807309605234361,6.619069050937639e-06,3.1044038550809484e-06
ENSG00000263429,TMEM238L,0.6807097791886119,0.0013851631149318362,0.000649717471891691
ENSG00000277370,SNORD49A,0.6806829651438178,0.0003926586029989805,0.0001842011439112684
ENSG00000135346,CGA,0.6806529311431706,0.0008338957765195567,0.0003912451703048574
ENSG00000135763,URB2,0.6806375539925441,0.016513748273153765,0.007748427941317444
ENSG00000252762,ENSG00000252762,0.680630705215309,0.00012912920785704344,6.0590719362806317e-05
ENSG00000101639,CEP192,0.6805691264263202,0.075839556601458,0.0355959371002513
ENSG00000278224,PRICKLE4,0.6805476632035712,0.00039409895513714056,0.000184991939513767
ENSG00000188784,PLA2G2E,0.6805442947135625,0.0023608872618920687,0.0011082289737906561
ENSG00000256269,HMBS,0.6805242732098116,0.06640222471663056,0.03117287632044614
ENSG00000117475,BLZF1,0.680522246632746,0.041483186000017436,0.019474683056105366
ENSG00000176925,OR51F2,0.6805076383427883,0.00010990873412624514,5.160118572403202e-05
ENSG00000121211,MND1,0.6804853893014271,0.03437486998637177,0.016140351246607728
ENSG00000165323,FAT3,0.6804828644716132,0.02481571950461044,0.011652090046890239
ENSG00000186280,KDM4D,0.6804762675209299,0.004972811181820365,0.0023350280760232782
ENSG00000156256,USP16,0.6804307955717208,0.07260757705882073,0.03410066943936048
ENSG00000167641,PPP1R14A,0.6804206092666542,0.20632352200658133,0.0969058616961747
ENSG00000138381,ASNSD1,0.6804178197685496,0.076750239998657,0.03604845187682077
ENSG00000144893,MED12L,0.6804174040243122,0.16714108946961864,0.07850384624346975
ENSG00000164039,BDH2,0.6803868338518156,0.06614963978415117,0.031073934354789598
ENSG00000138175,ARL3,0.6803776021132971,0.07240283568466586,0.034012830351044236
ENSG00000104450,SPAG1,0.680368822708279,0.0815164167681221,0.03829568226904056
ENSG00000080189,SLC35C2,0.6803645589962144,0.04962088534432114,0.023311904419934096
ENSG00000218823,PAPOLB,0.6803216465662879,0.0025967385708774065,0.0012201891779067713
ENSG00000171302,CANT1,0.680299307264857,0.044307175058769466,0.020821768313092015
ENSG00000068615,REEP1,0.6802939677240082,0.02987449692877624,0.014039602484341255
ENSG00000160224,AIRE,0.680255051711438,0.0016931307636458882,0.0007958338671733606
ENSG00000243646,IL10RB,0.6802547659324522,0.06334835580724581,0.029776101351700675
ENSG00000149289,ZC3H12C,0.6802503044946024,0.18567510981181523,0.08727605034939055
ENSG00000108840,HDAC5,0.6802491368409938,0.06758902361302425,0.03177019634409419
ENSG00000166963,MAP1A,0.6802319686779357,0.054135547897078654,0.0254484034457166
ENSG00000128708,HAT1,0.680226649667268,0.05819744553803872,0.02735851667912216
ENSG00000148344,PTGES,0.6802237986926831,0.053687844918314055,0.025238892166592867
ENSG00000241644,INMT,0.6802226630459252,0.14247569743189178,0.06697880206083177
ENSG00000164500,SPMIP7,0.6802159389675888,0.0006614670818966383,0.00031096982233202926
ENSG00000105327,BBC3,0.6802064554683502,0.05044645871203367,0.023716993143622713
ENSG00000075539,FRYL,0.6801933683458279,0.2088849682025593,0.09821148101826987
ENSG00000178531,CTXN1,0.6801422340308229,0.02429963187694182,0.011427647890602511
ENSG00000086159,AQP6,0.6800745948534797,0.001228319886973504,0.0005778347558684957
ENSG00000154611,PSMA8,0.6800267251367523,0.004309882385050141,0.00202793085925056
ENSG00000146955,RAB19,0.6800209918060467,0.03654707601696404,0.01719696491315459
ENSG00000090989,EXOC1,0.6800141278801162,0.07721604200446754,0.0363346017816869
ENSG00000185274,GALNT17,0.6800120348162073,0.03795288676664138,0.017859194231159246
ENSG00000147874,HAUS6,0.6799320355759602,0.028014864433333918,0.01318758370488764
ENSG00000197977,ELOVL2,0.6799131946666911,0.03336111447525354,0.015705611596459064
ENSG00000143437,ARNT,0.679896081276985,0.0705855448239993,0.03323259263522109
ENSG00000253293,HOXA10,0.6798873073763229,0.05245943218216499,0.024699578749522094
ENSG00000089094,KDM2B,0.6798788898984055,0.07569369861114733,0.03564039299810717
ENSG00000164626,KCNK5,0.6798275223669807,0.06449010306586028,0.03037234504645311
ENSG00000139574,NPFF,0.6798165067389295,0.0017093804099524393,0.0008050928236445412
ENSG00000253457,SMIM18,0.6798139675615634,0.006454853048999619,0.0030401755279398117
ENSG00000182310,SPACA6,0.6797599025197449,0.030921136808886147,0.01456718442669597
ENSG00000135373,EHF,0.67975875844455,0.17216675037619392,0.08110950129013614
ENSG00000120093,HOXB3,0.6797521500310059,0.03958555819510061,0.01864972387542314
ENSG00000185630,PBX1,0.6797222490770561,0.2564958252020519,0.12085805066463973
ENSG00000242247,ARFGAP3,0.6797105407940257,0.11363481090394194,0.05354637003110106
ENSG00000148215,OR5C1,0.6796967917175865,3.130472523509896e-05,1.4752171923400584e-05
ENSG00000101180,HRH3,0.6796917752878353,0.00022075389086416121,0.0001040313998960169
ENSG00000106537,TSPAN13,0.6796612810895055,0.26047771510397577,0.12276864944753547
ENSG00000101405,OXT,0.6796296659502868,0.008677586071567763,0.0040905235421207385
