Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Interleukin-10 Production (GO:0032693),1/16,0.0158863378646896,0.0458962407213971,0,0,70.05263157894737,290.1787210723924,TYROBP
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165),1/13,0.0129260209528938,0.0458962407213971,0,0,87.57894736842105,380.83817987374294,CD74
GO_Biological_Process_2023,Intracellular Sterol Transport (GO:0032366),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,NPC2
GO_Biological_Process_2023,Cytidine To Uridine Editing (GO:0016554),1/11,0.0109477797028559,0.0458962407213971,0,0,105.10526315789474,474.5101770765117,RBM47
GO_Biological_Process_2023,Regulation Of Cell Activation (GO:0050865),1/11,0.0109477797028559,0.0458962407213971,0,0,105.10526315789474,474.5101770765117,FCER1G
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),3/480,0.0115582415035191,0.0458962407213971,0,0,7.215316315205327,32.182883360742366,CD74;TYROBP;ETS1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),3/482,0.011688745814699,0.0458962407213971,0,0,7.184452904335012,31.96455630217284,CD74;GRN;GPX1
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),3/483,0.011754320652993,0.0458962407213971,0,0,7.169117647058823,31.85622081664272,CD74;GRN;AIF1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,CD74
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,TYROBP
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,CD74
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Surface (GO:2000010),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,TYROBP
GO_Biological_Process_2023,Nuclear Body Organization (GO:0030575),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,ETS1
GO_Biological_Process_2023,Astrocyte Development (GO:0014002),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,C1QA
GO_Biological_Process_2023,Negative Regulation Of Neuroinflammatory Response (GO:0150079),1/13,0.0129260209528938,0.0458962407213971,0,0,87.57894736842105,380.83817987374294,GRN
GO_Biological_Process_2023,"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)",1/13,0.0129260209528938,0.0458962407213971,0,0,87.57894736842105,380.83817987374294,CD74
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),1/13,0.0129260209528938,0.0458962407213971,0,0,87.57894736842105,380.83817987374294,TYROBP
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),1/12,0.0119373705403343,0.0458962407213971,0,0,95.54545454545456,423.0830518492731,CD74
GO_Biological_Process_2023,Prostanoid Biosynthetic Process (GO:0046457),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,CD74
GO_Biological_Process_2023,Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,TYROBP
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,CD74
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),2/176,0.0131842369350269,0.0458962407213971,0,0,12.647509578544062,54.747696311933645,PSAP;CTSS
GO_Biological_Process_2023,Negative Regulation Of Macrophage Activation (GO:0043031),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,GRN
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,GRN
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,RBM47
GO_Biological_Process_2023,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,CD74
GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),1/15,0.0149005037888985,0.0458962407213971,0,0,75.06015037593986,315.7300332957057,CTSZ
GO_Biological_Process_2023,Regulation Of Macrophage Differentiation (GO:0045649),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,C1QC
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,AIF1
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,CD74
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,PSAP
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,TYROBP
GO_Biological_Process_2023,Regulation Of Microglial Cell Activation (GO:1903978),1/14,0.01391373176082,0.0458962407213971,0,0,80.83805668016194,345.57291333057793,GRN
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),2/208,0.0180825224086337,0.0461707072167115,0,0,10.665587918015104,42.798971667221224,GRN;TYROBP
GO_Biological_Process_2023,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),1/19,0.0188382206720142,0.0474673586669833,0,0,58.36842105263158,231.8316321803268,TYROBP
GO_Biological_Process_2023,Cellular Response To Lectin (GO:1990858),1/19,0.0188382206720142,0.0474673586669833,0,0,58.36842105263158,231.8316321803268,TYROBP
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),1/20,0.019820311238232,0.0492933714561226,0,0,55.29362880886426,216.80897525048425,GPX1
