drug_name,deformation,deformation_std,n_replicates
ku-c104123,11283.649,2991.6667478028144,3
ku-c104126n,20293.465,11179.817415646708,2
ku-c104127,17773.34,13224.871235932447,3
ku-c104129,12215.628,4156.601401672656,3
ku-c104131,16624.303,9606.670416087465,3
ku-c104132,9157.235,1768.9490726957106,3
ku-c104133,10601.517,963.1623565639331,3
ku-c104135,10383.968,1455.3090232099312,3
ku-c104137,13552.972,4021.888892987533,3
ku-c104139,16768.723,2478.7393432945983,2
ku-c104140,18050.63,8733.776440443899,3
ku-c104141,17347.932,12448.771214941202,3
ku-c104142,9933.524,660.457194061176,3
ku-c104145,9476.246,512.2273453955621,3
ku-c104218,14884.102,10673.62028239522,3
ku-c104219,9473.001,917.819639653842,3
ku-c104220,18207.008,13284.789335515052,3
ku-c104223,8984.56,442.3814711584736,3
ku-c104224,12050.406,2100.7494387033657,3
ku-c104226,9772.616,776.8696161578197,3
ku-c104227,10109.461,1459.676023407371,3
ku-c104228,12341.739,2535.2152289582964,3
ku-c104230,10367.954,1137.1563881045631,3
ku-c104233,15460.112,6651.919055250108,3
ku-c104248,11605.46,357.74618137213434,3
ku-c104250,11022.547,2069.263589029127,3
ku-c104253,14204.302,7109.615647220363,3
ku-c104254,11943.231,1026.523933334325,3
ku-c104255,10271.113,1570.8848642887594,3
ku-c104256,15276.966,7829.0867842775015,3
ku-c104337,13729.839,1850.5771672373191,2
ku-c104486,11115.36,651.8888551426465,3
ku-c104487,19590.213,9659.706581457824,3
ku-c104488,13228.34,6136.273808405574,3
ku-c104491,19381.115,10267.325807486006,2
ku-c104493,10813.242,741.2242679049334,3
ku-c104495,10793.844,2338.5556178641923,3
ku-c104502n,9682.251,822.1346555824048,3
ku-c104545n,11047.722,2031.095498862131,3
kuc103423n,14609.418,2152.2775568064776,3
kuc103424n,15560.733,342.7446313549336,3
kuc103893n,14339.8955,2590.3468758427834,3
kuc103903n,13428.028,1906.988571747611,3
kuc104235n,14359.169,1798.9511301063058,3
kuc104240n,14877.403,1044.269127610536,3
kuc104542n,10150.021,908.4057186838647,2
kuc104547n,10337.367,1867.4801652355452,3
kuc111109n,19458.459,2937.0791853949404,18
kuc111774n,23453.094,3731.808911958485,17
kynuramine,16664.494,11973.373174744034,3
l-152804,12399.488,2204.794729769024,3
l-161982,12785.643,4743.87525609265,5
l-165041,12138.191,5811.000075121217,2
l-2167,13298.626,5050.646501489123,3
l-368899,11274.739,632.8004979348163,3
l-655240,20426.516,2351.717185652191,3
l-689560,13998.419,5161.5243889859885,6
l-690330,12781.265,3650.5240215728477,3
l-690488,14581.472,2900.5028499842333,3
l-692585,15315.703,4191.742657246831,3
l-693403,14246.375,9933.03694457707,3
l-694247,13399.523,2787.561651060783,6
l-701252,11390.219,3791.8542949685707,3
l-701324,14304.237,5964.348506205343,6
l-732138,20688.521,7549.476364768445,3
l-733060,12137.058,2901.1006783598327,3
l-741626,15095.288,6842.807386784379,3
l-745870,15485.62,5872.587394617526,3
l-750667,12309.741,1766.2688080582905,3
l-755507,14435.072,4465.149447542855,5
l-803087,10647.014,2672.0791862997708,2
l-ascorbyl-6-palmitate,13033.177,2609.0912744024413,3
l-erythro-mapp,10147.653,1638.947853168952,3
labetalol,13678.709,5546.4217012784875,5
lamivudine,11497.048,1302.362659101875,3
lamotrigine,15321.351,7056.138804932545,3
lapatinib,9837.555,1982.0698193314615,3
larixinic-acid,13209.001,192.93760553704567,3
lasalocid,12735.478,3254.836109542919,3
latrepirdine,13949.47,4411.919564613067,2
lavendustin-a,10690.148,2352.676111193461,3
lavendustin-c,11314.151,2067.150606152929,3
lawsone,12031.562,544.7974526353246,3
ldn-193189,19666.553,1007.3509496044293,2
le-135,12834.397,6124.70067893459,2
le-300,10163.315,956.3632901839765,3
leflunomide,9650.123,673.919028246502,2
lenalidomide,10487.593,806.9238383300028,3
leoidin,15626.896,5150.383493195787,2
lestaurtinib,13629.901,515.269210698227,3
leucodin,13160.41,3240.8481038773443,6
levcromakalim,10817.2295,1396.6158655794818,3
levocabastine,14034.643,,1
levomepromazine,11998.401,1173.2971618989038,3
levonorgestrel,16387.42,12162.141664522698,3
lfm-a13,13354.477,3865.9244638525547,3
lidocaine,10337.406,413.2141441879567,2
lidoflazine,17577.988,10563.86315100778,3
limonin,12731.526,3445.2191616501245,3
linezolid,9364.328,161.35222168405457,3
linifanib,17832.398,5487.213103335679,3
linoleamide,12724.425,2191.307385968511,3
linopirdine,13400.214,1057.133452913595,3
linsitinib,14093.153,3203.744636423446,3
lisuride,16102.595,11193.614882952716,3
lithocholic-acid,9032.176,708.2687995867161,3
lobelanidine,12037.863,4116.371055260686,3
lobendazole,15563.685,4047.295521594932,5
lofexidine,14997.911,1870.774548042111,3
lonidamine,17459.9,4771.4848211998,3
loperamide,13063.978,2965.038529138414,6
lopinavir,8824.619,817.2212176956997,3
loreclezole,12988.391,3158.6634268400044,3
losartan,12103.611,2702.0007135806245,2
lovastatin,11617.3125,2050.876875521547,5
loxapine,13480.911,6379.1396906336895,6
lumicolchicine,13256.806,4108.691920334557,6
lupanine,11351.075,1702.1572475718478,5
luzindole,13575.603,3104.474321482332,3
ly-165163,12883.843,3262.4870089361207,3
ly-2183240,19178.627,4847.709547931533,12
ly-225910,12202.856,2407.627331635149,3
ly-255283,18117.7,5876.906017904427,2
ly-278584,10750.4,2335.1952665371505,3
ly-288513,13886.696,4188.157859510186,3
ly-303511,15500.231,2334.0185076124285,3
ly-320135,10155.848,1492.7070759742624,3
ly-341495,10275.128,1487.3787782626794,3
ly-364947,12195.419,1996.1058013478957,3
ly-456236,15566.628,5107.9473518059285,3
ly-83583,17981.123,5280.0945773032245,3
lylamine,16859.514,3301.321188678185,3
lypressin,11987.516,2132.3714156174824,3
lysergol,11827.831,2168.763706616669,3
m-3m3fbs,14243.819,1080.4890613100767,3
m-chlorophenylbiguanide,12438.969,6913.188405179953,3
m2-pk-activator,11766.423,1053.6786399066189,3
maackiain,20716.098,5254.1334594517975,2
mafenide,10070.871,1823.9768032941445,3
malonoben,20886.982,5696.332631682381,9
mammea-a,16232.962,2852.99147814328,3
manumycin-a,14852.3955,4716.467791504156,3
mapp-d-erythro,10736.447,1911.3683249343483,2
maprotiline,15387.6045,3360.444062653124,3
maraviroc,14816.406,4573.719267532333,3
masitinib,12840.917,3983.171347652437,3
md-040,12589.664,4093.5132130473335,3
md-920,11373.417,2207.5784535371067,3
md-ii-008-p,18162.078,7381.295979283728,3
mdl-28170,15524.268,493.7670029240449,2
mdl-29951,16836.453,7243.435686465327,5
mdl-72832,11445.3125,2517.3003192135907,3
mdm2-inhibitor,11646.558,1642.507631592752,3
mead-acid,16792.377,6441.925434475757,3
mead-ethanolamide,10139.272,873.0661737537356,3
mebendazole,13774.281,2877.9656031858635,3
mebeverine,15341.114,3675.157038525207,5
meclizine,11942.261,4155.135729937183,3
meclocycline,10845.392,2789.7855858222883,3
meclofenamic-acid,11490.688,2503.9437287470273,3
medroxyprogesterone,12269.648,2940.4830959610185,3
medrysone,13115.898,2495.6083856547434,6
mefenamic-acid,12376.724,470.38661649100834,3
mefexamide,11408.871,789.7222648790852,2
mek1-2-inhibitor,11648.597,1185.5544919025344,3
meloxicam,12582.421,4729.108446212844,8
melperone,18140.902,7551.284789948333,3
menadione,15609.328,4593.104555562522,9
mepacrine,14364.573,2146.358668500929,3
mephentermine,10977.199,2560.192209073578,5
mepivacaine,13542.867,1109.1763569553045,3
meprylcaine,16654.068,7630.975710853447,3
meptazinol,9889.674,357.9810943832817,2
mepyramine,11654.938,4725.102958485903,2
merck-ketone,17236.443,4128.908219947867,3
merck60,14008.062,1487.9163868207977,3
mesoridazine,12599.692,3758.885219230658,6
mestranol,12189.41,2488.8305184845794,5
metaxalone,12472.758,394.29420405345456,2
metergoline,11895.894,2373.7428578555746,3
methantheline,10302.407,101.39110222814529,2
methocarbamol,12792.649,2552.8792912808995,3
methoprene-acid,15081.502,3507.065262116353,2
"methyl-2,5-dihydroxycinnamate",13745.602,4751.606880346343,6
methylene-blue,19814.068,10148.343470668276,3
methylergometrine,32288.62,19749.090694437156,3
methyllycaconitine,10975.122,426.7816419712996,3
methylprednisolone,10663.656,2044.9710672230628,3
methysergide,13104.657,4163.214597802367,8
metoclopramide,11985.372,3930.7225954516107,3
metolazone,13005.145,4265.844123526109,6
metoprolol,14718.992,5800.7097821621355,3
mevastatin,18646.191,4646.281967695463,3
mexiletine,12851.193,3501.4034956661912,5
mg-132,17118.451,431.2502389761595,3
mianserin,16533.13,,1
mibefradil,14489.823,2967.1268073271176,3
midodrine,12934.798,4164.097338661983,5
midostaurin,11970.37,1670.2152591611052,3
mifepristone,13995.07,8424.363392304696,6
milrinone,10327.874,2779.264685284289,3
minoxidil,14871.758,4973.14200267151,6
mirin,15633.6455,3748.6629709578137,3
mirtazapine,14723.577,4182.270075768636,6
mitomycin-c,18227.775,2737.674375114003,5
mitotane,15871.052,5944.363679337337,5
mitoxantrone,19973.639,4281.76867067536,6
mk-1775,12577.109,2420.4198541783,3
mk-2206,14769.661,3325.111628980517,3
mk-5108,18138.97,384.14581405303346,3
ml-167,12777.138,2661.8870322054736,3
ml-3163,15175.552,6754.852915885109,3
ml-7,10348.271,1010.999157621295,3
mln-8054,8774.592,857.7626481512083,2
mmpx,10924.552,1910.028715100644,3
mnitmt,15142.621,2765.651685236752,3
mocetinostat,14242.878,2737.167362335999,3
mocimycin,10920.007,367.8262773148726,3
modafinil,10398.719,1734.212526490376,2
moexipril,13279.399,4290.0808327416635,3
molsidomine,14360.227,3168.861461174405,3
mometasone,11086.259,827.5477379437134,3
monastrol,15468.672,5750.168973945136,3
morphothebaine,11984.245,1423.0618351422354,3
mosapride,22195.578,6899.939456624117,3
motesanib,11376.632,5187.551320110172,6
moxifloxacin,14171.276,9169.610915282212,3
moxonidine,12329.933,725.7815817631188,2
mpep,14822.958,6842.070895261845,3
mr-16728,10596.711,211.12799796939663,2
mrs-1220,14346.508,5407.730696847031,3
mrs-1334,13719.354,3733.3604871118923,5
mrs-1754,10071.536,1344.3919946002784,3
mrs-1845,13117.312,1751.0029895481177,3
mt-21,11202.48,1713.266048785681,3
mw-a1-12,15902.89,3297.8728314533214,3
mw-a1-14,16401.879,8280.891619566655,3
mw-mitf22,11980.173,2679.9160022313868,3
mw-mitf28,13800.44,1829.4811749938592,6
mw-mitf9,14186.78,3618.7271850847537,3
mw-ras9,8612.507,732.7697052823348,3
mw-shh-151,18528.875,3700.208889071786,18
mw-shh-250,17543.04,3723.3014711846713,18
mw-shh-28,20045.137,3300.7018021436784,18
mw-shh-54,18326.26,3712.1966920326827,18
mw-shh-61,19680.646,4103.369260604618,18
mw-shh-97,18098.719,4179.57636210997,18
mw-shh-98,19016.55,4432.591367009344,18
mw-stk33-1a,15213.07,2047.745734121814,3
mw-stk33-1c,19344.865,5538.592361365506,3
mw-stk33-22,10754.684,2481.6891565297415,3
mw-stk33-2a,13906.851,4158.798031760018,3
mw-stk33-2b,17405.947,4006.618528586966,3
my-5445,10778.932,1730.4488955804632,3
mycophenolate-mofetil,14214.534,5561.197341317919,2
mycophenolic-acid,19413.55,5842.954609589291,18
myriocin,13609.641,2938.066661931554,3
n-(3-acetamidophenyl)-3-chlorobenzamide,13606.884,1702.7588979820337,6
n-arachidonyl-gaba,10258.426,1029.9926013432353,3
n-methyllidocaine-iodide,9964.616,1232.011278821899,3
nadolol,14301.829,3111.527989946656,6
nafadotride,12799.173,1557.6943480882644,6
nafcillin,15915.074,6321.866264989993,3
naftidrofuryl,13581.669,3137.0518389672334,5
naftifine,11137.651,1685.5817159101264,3
nalbuphine,13300.972,4333.113568535932,3
naloxone,10346.796,1115.1379987258529,4
naltrexone,12983.467,3127.5722765050623,8
naltriben,12220.805,2819.5844191658525,3
naltrindole,13910.898,2386.4951160184987,3
nan-190,10986.888,4125.222807553993,3
naphazoline,12431.375,2104.193556395411,3
naproxen,13377.056,2648.717789454539,6
naproxol,15029.568,5588.119817515048,5
narciclasine,19678.186,3716.7375344906673,3
naringenin,18409.424,6404.420628751275,6
nas-181,10612.189,895.142632798855,2
nateglinide,10770.518,552.7123633299493,2
navitoclax,13705.097,2527.5368916548755,3
nbi-27914,15684.7295,6937.224679911368,3
nbqx,12757.078,4125.949874931869,5
ncs-382,12807.784,2671.1689544866167,9
neca,10077.848,1444.3961114930978,2
necrostatin-1,16826.16,5831.893561330555,2
nefazodone,19019.986,4506.01793762626,2
nefopam,13095.98,4378.77186264305,2
nelfinavir,9409.958,795.4080115959615,3
nemonapride,14843.798,2426.8938181206904,3
neratinib,13986.849,3153.2992437629664,3
neurodazine,14656.96,7786.129341732308,3
nf-449,12492.785,2529.4743578180987,3
ngb-2904,13304.788,4916.46235578422,3
niacin,19482.049,6049.6450146634215,9
nialamide,14761.34,,1
nicardipine,12054.089,4155.662609963314,3
nicergoline,17729.62,8311.186641106013,6
niclosamide,16133.23,4157.227286989357,9
nicotinamide,16148.7,1230.674883018461,3
nicotinyl-alcohol-tartrate,15672.235,2237.527525290069,3
nifedipine,12919.788,2788.242686509001,6
nifurtimox,10226.764,1479.2376932817192,2
niguldipine,13316.202,1758.632218606658,6
nilotinib,17513.258,2898.0034691963106,5
nilutamide,11744.396,231.49529729664002,2
nimesulide,13317.59,4388.950079127328,3
nimodipine,15064.907,4663.621973789472,11
nisoxetine,19922.951,,1
nitrendipine,13890.272,2422.019366459492,9
nitrocaramiphen,14453.063,1759.98025816724,3
nizatidine,14622.487,3905.1384984530746,5
nk26-i-41-1,11200.954,1748.437741802109,3
nk42-i-109-1,12047.38,3096.83045693281,3
nm-pp1,13967.278,2099.649651511704,3
nnc-05-2090,19374.11,3889.502997973545,2
nnc-55-0396,14690.62,4793.463919201523,3
nnc-63-0532,15768.75,6637.208083161976,2
nnc-711,14638.737,6809.463685267245,3
nobiletin,13185.474,2740.255525914563,3
nocodazole,12261.133,1596.9758657747,5
nomegestrol-acetate,11418.493,1387.0387576646428,3
nonoxynol-9,12669.798,1988.5196133539082,2
norcyclobenzaprine,14595.742,3797.3185275931523,3
noreleagnine,13879.065,1032.798889170812,3
norethisterone,15531.267,4586.2371838701565,6
noretynodrel,14551.36,5113.904814669226,6
norgestimate,16725.98,10135.236471680491,5
norgestrel,12610.177,1792.6813529292149,3
norketamine,8789.984,230.658370129845,2
nortriptyline,14536.84,2698.115656690493,3
noscapine,12773.329,3929.175135902708,6
npc-15199,11845.112,1024.72521249784,3
npk76-ii-72-1,12033.085,4604.200169394151,3
ns-1619,15169.55,5200.185078193922,6
nsc-3852,16429.162,2421.214981279871,3
nsc-632839,19052.764,3333.5660784137513,12
nsc-663284,18586.508,6776.021341500584,8
nsc-693868,11923.142,1610.8489121978057,6
nsc-94258,11811.716,3333.967177119499,3
nsc-95397,17208.688,3865.3455553734657,10
ntncb,14761.071,5044.004491067064,3
ntzdpa,11627.419,1961.1528273614992,3
nu-1025,12660.007,2961.9130234322574,6
nu-7026,13934.045,4174.473271190549,5
nu-7441,11783.613,1373.5377354079264,3
nvp-auy922,15353.917,1707.4153885031421,3
nvp-tae684,13779.771,2161.3711423500395,8
o-1918,14960.82,738.4850641652339,3
o-2050,11205.2295,1286.5254557709482,3
o-3m3fbs,15020.839,5677.265720561162,5
obaa,11465.372,2320.22663445727,6
obatoclax,13311.614,1011.6949873635584,3
ochratoxin-a,14239.948,5971.995705049307,3
odq,12315.199,1926.586034615584,3
oleoylethanolamide,12018.695,1764.7228968176858,3
oligomycin-a,13869.832,1835.7230325613475,6
olmesartan-medoxomil,15544.659,6258.5174936236735,5
olomoucine,17140.146,,1
olopatadine,14698.839,3792.743031662685,3
olvanil,10896.161,1206.8298278331924,3
omdm-2,10326.118,1098.4127576770654,3
omeprazole,12546.739,1741.3676545344247,5
on-01910,16061.316,1779.5199370638882,3
ondansetron,11594.137,799.1556924486772,3
orantinib,10733.423,779.0421995602624,3
ornidazole,13341.724,5002.904144987659,5
orphenadrine,19590.28,10155.183090187498,3
osi-027,10915.068,1788.8399454506894,3
osthol,14915.539,7647.485897638645,3
ouabain,14738.441,4384.096607519315,13
oxalomalic-acid,10464.898,2240.293821630143,2
oxantel,13302.445,5913.890487221893,5
oxaprozin,18025.201,5259.125724637394,11
oxetane,25913.633,1925.3495661440006,2
oxfendazole,12761.549,4784.475062452085,5
oxibendazole,14345.43,5108.992054461248,5
oxindole-i,13735.349,1780.9708050561273,3
oxybenzone,9764.462,138.87619559971947,3
oxybuprocaine,10906.46,988.9749100404745,3
oxymetazoline,11896.851,1272.45235259929,3
oxyphenonium,13215.9375,1101.3313288181653,3
ozagrel,13356.922,80.17997039444687,2
p-1075,12081.082,1559.2940416123872,3
pac-1,21740.564,7655.444191527592,3
paclitaxel,12660.486,3973.4726967669258,8
palbociclib,12411.477,1863.2807378331618,3
palmitoylethanolamide,12452.679,2898.2697397174225,3
palonosetron,14902.414,2932.7044984411464,3
panobinostat,21476.695,1589.8861076654175,3
pantoprazole,10816.385,1367.9208558262542,2
papaverine,13928.591,559.8418643656688,3
parachlorophenol,18284.404,7180.7433998808165,3
pargyline,11213.202,630.4962096731862,3
paroxetine,14212.995,5768.313760432522,5
parthenolide,13014.1875,2309.562582221976,9
parthenolide-(alternate-stereo),16559.469,7332.633049330681,3
pati-1-2-3,10650.485,965.903997265333,3
pazopanib,10763.19,1630.1522517995215,3
pca-4248,11367.278,446.83932306177786,3
pci-24781,16536.926,3604.2419581739746,3
pci-34051,18449.547,2672.0589919817603,6
pco-400,11227.133,1562.8503528608119,3
pd-0325901,11433.277,1229.0408272291868,9
pd-102807,18460.377,12021.52098660399,3
pd-123319,14551.536,8739.861828641522,3
pd-160170,18687.197,6672.1430147184155,3
pd-166793,14893.386,4962.144736901828,3
pd-173074,14742.671,6092.475191209899,11
pd-184352,11595.515,1645.2021752797564,6
pd-198306,17077.834,8928.149827032466,3
pd-407824,14733.391,1312.5250979310883,3
pd-98059,13546.507,2194.99934212249,6
penfluridol,12115.821,123.02967458679925,2
penicillin,8915.233,1826.4818766421688,3
penitrem-a,15231.0625,3583.988952573268,6
pentamidine,19538.271,1162.020153395271,6
pentoxifylline,9321.204,1415.9260866087811,2
pentylenetetrazol,11335.742,2057.7187126209833,2
pergolide,14499.094,3218.727416105458,5
perhexiline,15048.425,4839.6550417437475,3
perindopril,11239.669,1793.5547191987475,5
perphenazine,13085.398,3471.345266653603,5
pf-3845,15101.844,3728.531392136863,3
pf-543,19080.768,2285.6341605911357,3
pf-562271,17786.799,2551.0528311186663,3
pg-9,16388.602,11039.54073840403,3
pha-665752,10583.988,1467.3639617363065,2
pha-793887,14868.997,3528.2847336740883,3
phenacetin,15629.9375,6094.42182335776,5
phenanthridone,14866.821,5564.725452999026,3
phenazone,12247.924,2632.656603168358,5
phenazopyridine,13009.112,3809.6939098665644,3
phenelzine,9988.206,1958.9045293959412,3
phenethyl-isothiocyanate,14962.364,2545.303997224516,3
phenformin,14861.344,6379.851137095065,3
pheniramine,12493.3545,2469.631712240628,3
phenolphthalein,13877.536,2912.2707460030283,5
phenothiazine,12872.317,1488.6313794370421,6
phenoxazine,14316.888,6237.69370900297,3
phenoxybenzamine,11583.202,1032.1438811197825,2
phentermine,14710.406,4910.925051310186,5
phentolamine,12642.869,968.9020183774107,2
phenylbutazone,11317.122,583.1770571683093,3
phorbol-12-myristate-13-acetate,17639.23,6397.7286435823535,3
phorbol-myristate-acetate,21507.686,3618.49531562224,6
phosphodiesterase-v-inhibitor-ii,9772.965,326.01144335926455,2
phtpp,11556.052,1502.660125852134,3
physostigmine,16228.361,5960.974734411193,5
pi-828,21141.654,7327.86041496329,3
piceatannol,12397.874,1657.6114884124563,6
picotamide,11594.772,2049.1790866135943,3
picrotoxin,9110.177,53.164210042531536,2
pifithrin,12178.04,3269.316188370698,3
pifithrin-alpha,14273.318,6824.3945779961,2
pifithrin-mu,16118.507,3322.9144008051726,12
pik-75,14314.917,1024.2794633837304,3
pik-90,12626.673,2312.640233742288,3
pimozide,13630.953,2304.5485798807517,5
pinacidil,14561.156,3631.0760734154132,8
pindolol,11716.988,1564.4807162174432,5
pinocembrin,15804.433,4800.896272186029,3
pioglitazone,13596.275,4445.932809323039,5
pipamperone,18275.268,10028.319679631088,5
piperacetazine,16386.615,4465.771546485737,2
piperidolate,16105.255,6374.134571747347,6
piperine,15609.829,4921.782165415174,6
piperlongumine,14407.126,2241.0536376136274,9
pirarubicin,18987.002,5427.509323893089,3
pirenperone,13301.828,4692.15839612277,5
pirenzepine,18956.824,10118.856861591676,2
piretanide,16577.62,6491.494381676761,3
pirfenidone,15071.5625,3521.050360998137,3
pirinixic-acid,11751.648,204.05902757090226,3
piroxicam,15041.101,3465.096891716165,4
pit,11091.273,2480.3434072064447,3
pitavastatin,18503.006,1750.8873611914025,3
pivmecillinam,19036.752,5840.113665614838,6
pizotifen,17132.527,6277.404213666144,5
pj-34,16533.385,8076.719203810561,3
pk-11195,11939.246,3688.842760832296,3
pkcbeta-inhibitor,13316.187,2771.3153113779513,3
plinabulin,14942.484,5346.891532669266,3
plx-4720,11065.289,826.4469300224695,6
pnu-120596,10522.333,1494.0744444041393,3
pnu-22394,16725.496,9567.26245813267,3
pnu-282987,13128.12,1889.7649698079604,2
pnu-96415e,15603.636,4295.675554641154,3
podophyllotoxin,21166.094,6565.915133078123,8
ponalrestat,11744.992,1827.6787032152758,3
potassium-canrenoate,13704.804,1344.7878027761406,3
pp-1,12792.265,3478.4720963932655,3
pp-2,11506.886,1386.5150452374278,3
pp-3,10831.563,384.36972422424225,3
ppt,12749.214,3601.0570934543803,3
pq-401,17420.842,5622.787152333976,3
practolol,12491.472,3063.1880131956764,5
pravastatin,11414.977,1246.4910178529187,5
praziquantel,13963.578,6187.597049552792,5
prazosin,13511.738,4885.684560677884,2
pre-084,13890.494,1353.0642882658497,5
prednicarbate,13944.289,4099.814511444998,5
prednisolone,12521.354,4207.602184513563,4
prednisolone-acetate,15243.033,6285.29887681178,5
prednisolone-hemisuccinate,19258.17,4826.096432839177,5
prednisone,14484.531,7028.88192642342,5
pregnenolone,15650.555,6405.129805632411,6
pregnenolone-succinate,16476.129,8765.458838768234,4
prima-1-met,13580.495,3298.8157733143976,3
primaquine,14278.422,7356.88054324131,5
primidone,13426.654,4026.088519967388,5
proadifen,14800.559,5467.8699285765115,6
probenecid,11711.189,372.5106195619401,2
probucol,11464.12,1528.6426943969038,3
procainamide,10276.719,1126.2519216084995,2
procarbazine,11258.943,1775.9352792502123,2
procaterol,14043.253,6776.495767994135,3
prochlorperazine,13664.586,3443.6969149805745,5
progesterone,17851.686,8463.638619550986,3
proguanil,10940.656,800.1154916013886,2
promazine,14177.136,3586.0962210060084,9
propafenone,16020.719,7043.9705685055715,2
propofol,11207.109,2066.507828940263,2
propoxycaine,14643.519,6364.303478203741,3
propranolol,9432.806,494.3050906615242,3
proscillaridin,14577.898,2648.6436011100363,5
prostaglandin,10812.855,407.0055618519241,3
prostaglandin-a1,12987.825,3041.1885860114025,3
prostaglandin-b2,13507.651,5562.27449540203,3
prostratin,17979.277,5308.990171768864,3
protein-tyrosine-phosphatase-inhibitor-iv,15890.491,6357.453655038795,4
prothionamide,13862.685,7636.262957698851,2
protriptyline,15622.448,4235.329126113258,5
proxyfan,11433.765,1613.4336063898327,3
proxymetacaine,18272.521,9840.047716885409,3
psb-06126,16863.707,6106.3390231140675,5
psb-069,18575.795,6267.032985042962,5
psb-11,12423.206,282.30030376345013,3
pseudoephedrine,14844.828,6635.089320940605,3
pseudopelletierine,9280.971,239.60838086320325,2
psh-012,12987.255,1899.4901451770802,3
psh-022,15550.108,4831.035910841111,3
pt-630,13854.054,2384.1444958446536,3
ptb1,13649.672,3089.541164582399,3
pu-h71,12196.368,444.06167751721983,2
purmorphamine,10651.272,576.6956374300993,3
puromycin,16085.825,4418.76914034165,6
pyrazolanthrone,15170.992,6116.720655160672,3
pyrimethamine,11460.697,2269.5752239245126,2
pyroxamide,13860.406,851.8554557043504,3
pyrrolidine-dithiocarbamate,19279.432,8230.166335054717,3
pyrvinium-pamoate,17920.4,4746.092308993031,3
ql-x-138,12819.559,1653.4692991833692,3
ql-xi-92,11131.253,1056.6608939054265,3
ql-xii-47,13289.456,678.2850443901079,3
qs-11,12734.652,2302.815963249555,3
quercetagetin,17991.166,10834.80869234875,2
quercetin,13651.144,3203.9344388416607,3
quetiapine,14380.537,2909.2948442853954,5
quinapril,15655.888,4464.740153039501,5
quinelorane,14512.886,1864.046839448983,3
quinidine,14370.745,8324.791472055596,5
quinine,13433.435,3611.5897457744923,3
quinisocaine,10453.121,1071.9162336496054,3
quinpirol-(-),10096.553,2224.668494418889,3
quipazine,11988.762,1577.149007337721,5
quizartinib,14613.79,8918.178398206883,3
qx-314,13088.302,2461.5995743961525,3
r(-)-propylnorapomorphine,13970.715,4293.397016012594,6
r-96544,10748.669,839.7765619281506,3
racecadotril,9370.417,1038.5230338977135,2
raclopride,16750.951,6773.568099838461,3
radicicol,16344.44,146.06864982850624,2
raloxifene,19097.393,5702.681227220096,20
raltegravir,10441.343,992.3797419674547,3
raltitrexed,12298.805,2650.372012229977,6
ran-07,11957.166,2271.309845247111,2
ran-14b,10359.356,991.7846432265301,3
ran-29,11321.95,2758.1781075558783,3
ranitidine,12724.217,4648.979365792851,10
ranolazine,9591.324,485.98192299133285,2
rathyronine,16790.412,4635.575783285779,3
rdr-01440sc,19112.857,1738.951240220469,3
reboxetine,10854.5205,2103.427697023399,3
reichstein,14738.456,1143.257666083239,3
relcovaptan,17198.393,5508.576290060622,3
remacemide,10224.641,1715.4341458189042,2
remoxipride,15697.388,7931.591644703272,3
rescinnamine,12339.392,2709.1166061456497,3
reserpic-acid,14559.684,5446.382097448083,3
reserpine,12414.694,2534.9446649234046,2
resorcinol,12670.025,3582.062798380053,5
resveratrol,13115.33,2407.5596015427573,7
retinol,9970.122,1345.7239847702785,5
retinyl-acetate,13326.239,6640.479450495625,3
rev-5901,15532.1875,4299.2085408690255,3
reversine,18658.33,8886.021635882333,3
rg-13022,11397.374,2765.8904212685184,3
rg-14620,9884.622,772.6094521336115,2
rhamnetin,17117.535,2548.478882969272,5
rhc-80267,14676.218,2281.9815717496203,3
rhizocarpic-acid,10088.317,68.8918116522042,2
rho-kinase-inhibitor-iii[rockout],13598.023,2163.212175863423,3
ribavirin,13495.7295,4900.704131684873,3
riboflavin,17800.424,6442.2190021437045,6
ricinine,18629.078,7120.513597229968,6
rifabutin,14227.959,4847.658926772025,2
rifampicin,13170.3,4969.686981016451,3
rifapentine,10701.468,2680.476143616134,3
rilmenidine,13625.133,3352.300193007549,6
riluzole,15608.516,6971.335702923653,3
rimcazole,18539.994,7225.383864290359,5
rimexolone,14554.028,5782.492260504548,3
risperidone,13193.751,2254.3143171070974,3
rita,15595.28,3346.825079879869,3
ritanserin,13073.619,2949.6412874102307,5
ritodrine,11646.79,3202.62886199087,2
rivaroxaban,9201.012,375.4426267815866,2
rizatriptan,14604.888,4838.4802166410755,5
rjc-00245sc,16707.736,3504.517304927446,3
rk-682,14651.209,3664.176480425308,5
rlm-2-12,14449.821,5062.972555690875,3
ro-04-5595,17763.475,8645.91939878805,3
ro-04-6790,15236.081,5339.128078244238,5
ro-08-2750,11879.679,855.4582679659572,3
ro-10-5824,14389.31,6229.869763435854,3
ro-15-4513,18189.475,6697.948842740063,3
ro-16-6941,13779.301,1976.5955983457989,3
ro-19-4605,12216.759,1907.309046516534,3
ro-60-0175,15657.526,8584.890037983538,3
ro-90-7501,26285.514,2776.6176369188997,6
robustic-acid,13549.981,2922.473797280948,3
rofecoxib,13051.489,4877.605577472552,5
rolipram,13155.649,3925.79942166301,9
rolitetracycline,11521.706,1803.6453491404457,3
ropinirole,14433.094,4347.518822768005,5
